left,top,right,bottom,newID,OBJECTID,YEAR_,ALARM_DATE,CONT_DATE,Shape_Leng,Shape_Area
-122.901341237409810,40.155423716625805,-122.801341237409801,40.055423716625803,"845",38279,"2008",2008/06/21 00:00:00.000,2008/06/27 00:00:00.000,15253.814603618486217,6639995.762702278792858
-122.901341237409810,40.155423716625805,-122.801341237409801,40.055423716625803,"845",38282,"2008",2008/06/21 00:00:00.000,2008/08/23 00:00:00.000,98898.924541391650564,124076692.787061020731926
-122.901341237409810,40.155423716625805,-122.801341237409801,40.055423716625803,"845",38288,"2008",2008/06/22 00:00:00.000,2008/06/25 00:00:00.000,95674.947606302768691,58857494.648373924195766
-122.901341237409810,40.155423716625805,-122.801341237409801,40.055423716625803,"845",42734,"2019",2019/09/05 00:00:00.000,2019/12/02 00:00:00.000,75964.142907896719407,21585894.380914133042097
-122.901341237409810,40.155423716625805,-122.801341237409801,40.055423716625803,"845",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-122.801341237409801,40.155423716625805,-122.701341237409807,40.055423716625803,"846",30856,"2004",2004/04/07 00:00:00.000,2004/04/13 00:00:00.000,5527.969485007319236,1172657.038909743539989
-122.801341237409801,40.155423716625805,-122.701341237409807,40.055423716625803,"846",42734,"2019",2019/09/05 00:00:00.000,2019/12/02 00:00:00.000,75964.142907896719407,21585894.380914133042097
-122.801341237409801,40.155423716625805,-122.701341237409807,40.055423716625803,"846",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-122.701341237409807,40.155423716625805,-122.601341237409812,40.055423716625803,"847",38203,"2008",2008/05/06 00:00:00.000,2008/05/10 00:00:00.000,16886.525771078682737,5668191.830242643132806
-122.701341237409807,40.155423716625805,-122.601341237409812,40.055423716625803,"847",42565,"2019",2019/11/03 00:00:00.000,2019/11/14 00:00:00.000,18536.229603815751034,10255587.784596737474203
-122.701341237409807,40.155423716625805,-122.601341237409812,40.055423716625803,"847",42566,"2019",2019/09/05 00:00:00.000,2019/09/15 00:00:00.000,45493.042453358299099,35701467.358231291174889
-122.701341237409807,40.155423716625805,-122.601341237409812,40.055423716625803,"847",21474,"2020",2020/04/23 00:00:00.000,2020/04/24 00:00:00.000,2052.871773176324496,106863.964761476890999
-122.701341237409807,40.155423716625805,-122.601341237409812,40.055423716625803,"847",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-122.601341237409798,40.155423716625805,-122.501341237409804,40.055423716625803,"848",21743,"2020",2020/08/16 00:00:00.000,2020/11/11 00:00:00.000,1298407.263754113810137,4179187008.809110641479492
-122.501341237409804,40.155423716625805,-122.401341237409810,40.055423716625803,"849",41066,"2016",2016/09/16 00:00:00.000,2016/09/16 00:00:00.000,1843.578344708335180,106109.890143495766097
-122.501341237409804,40.155423716625805,-122.401341237409810,40.055423716625803,"849",41067,"2016",2016/09/17 00:00:00.000,2016/09/17 00:00:00.000,357.180514992493897,7504.494410020213763
-122.401341237409795,40.155423716625805,-122.301341237409801,40.055423716625803,"850",27929,"2001",2001/06/17 00:00:00.000,,6881.457926375323950,1789108.653788611060008
-122.401341237409795,40.155423716625805,-122.301341237409801,40.055423716625803,"850",28481,"2001",2001/05/31 00:00:00.000,,2112.552188485757142,215624.022364580509020
-122.301341237409801,40.155423716625805,-122.201341237409807,40.055423716625803,"851",41035,"2016",2016/07/01 00:00:00.000,2016/07/01 00:00:00.000,4275.145800909102036,358443.815706344554201
-122.301341237409801,40.155423716625805,-122.201341237409807,40.055423716625803,"851",41036,"2016",2016/07/01 00:00:00.000,2016/07/01 00:00:00.000,619.295788596059651,11566.799515285927555
-122.201341237409807,40.155423716625805,-122.101341237409812,40.055423716625803,"852",41064,"2016",2016/08/05 00:00:00.000,2016/08/05 00:00:00.000,506.189367415819788,13222.518934995714517
-122.001341237409804,40.155423716625805,-121.901341237409810,40.055423716625803,"854",38399,"2008",2008/06/21 00:00:00.000,2008/06/29 00:00:00.000,38635.298421134444652,54680137.026494726538658
-122.001341237409804,40.155423716625805,-121.901341237409810,40.055423716625803,"854",39681,"2013",2013/08/23 00:00:00.000,2013/08/29 00:00:00.000,37469.129814305335458,46250522.088792741298676
-121.901341237409795,40.155423716625805,-121.801341237409801,40.055423716625803,"855",38399,"2008",2008/06/21 00:00:00.000,2008/06/29 00:00:00.000,38635.298421134444652,54680137.026494726538658
-121.901341237409795,40.155423716625805,-121.801341237409801,40.055423716625803,"855",39681,"2013",2013/08/23 00:00:00.000,2013/08/29 00:00:00.000,37469.129814305335458,46250522.088792741298676
-121.901341237409795,40.155423716625805,-121.801341237409801,40.055423716625803,"855",41449,"2017",2017/10/30 00:00:00.000,2017/10/31 00:00:00.000,4597.557828868030811,785097.120193070615642
-121.801341237409801,40.155423716625805,-121.701341237409807,40.055423716625803,"856",39761,"2014",2014/01/02 00:00:00.000,2014/01/10 00:00:00.000,12197.111820014597470,3500315.667538842186332
-121.701341237409807,40.155423716625805,-121.601341237409812,40.055423716625803,"857",39469,"2013",2013/05/01 00:00:00.000,2013/12/09 00:00:00.000,37017.595076580510067,27907924.399100407958031
-121.701341237409807,40.155423716625805,-121.601341237409812,40.055423716625803,"857",41953,"2017",2017/09/28 00:00:00.000,2017/10/30 00:00:00.000,4392.904143183781343,594983.709694075863808
-121.601341237409798,40.155423716625805,-121.501341237409804,40.055423716625803,"858",38259,"2008",2008/06/21 00:00:00.000,2008/07/21 00:00:00.000,45934.951617911392532,59604138.801002375781536
-121.501341237409804,40.155423716625805,-121.401341237409810,40.055423716625803,"859",38259,"2008",2008/06/21 00:00:00.000,2008/07/21 00:00:00.000,45934.951617911392532,59604138.801002375781536
-121.401341237409795,40.155423716625805,-121.301341237409801,40.055423716625803,"860",37098,"2000",2000/08/17 00:00:00.000,2000/09/27 00:00:00.000,91499.475949272236903,226932859.217220842838287
-121.401341237409795,40.155423716625805,-121.301341237409801,40.055423716625803,"860",39335,"2012",2012/07/28 00:00:00.000,2012/08/31 00:00:00.000,156106.651173131715041,308976306.875860035419464
-121.301341237409801,40.155423716625805,-121.201341237409807,40.055423716625803,"861",37098,"2000",2000/08/17 00:00:00.000,2000/09/27 00:00:00.000,91499.475949272236903,226932859.217220842838287
-121.301341237409801,40.155423716625805,-121.201341237409807,40.055423716625803,"861",39335,"2012",2012/07/28 00:00:00.000,2012/08/31 00:00:00.000,156106.651173131715041,308976306.875860035419464
-121.301341237409801,40.155423716625805,-121.201341237409807,40.055423716625803,"861",21732,"2020",2020/07/26 00:00:00.000,,1193.633834072106765,60314.569339081441285
-121.201341237409807,40.155423716625805,-121.101341237409812,40.055423716625803,"862",38323,"2008",2008/07/29 00:00:00.000,2008/09/02 00:00:00.000,42766.892383794503985,24728929.147565472871065
-121.201341237409807,40.155423716625805,-121.101341237409812,40.055423716625803,"862",39335,"2012",2012/07/28 00:00:00.000,2012/08/31 00:00:00.000,156106.651173131715041,308976306.875860035419464
-121.101341237409798,40.155423716625805,-121.001341237409804,40.055423716625803,"863",39335,"2012",2012/07/28 00:00:00.000,2012/08/31 00:00:00.000,156106.651173131715041,308976306.875860035419464
-121.001341237409804,40.155423716625805,-120.901341237409810,40.055423716625803,"864",41861,"2017",2017/06/30 00:00:00.000,2017/07/07 00:00:00.000,4535.063582072567442,215088.292041462933412
-121.001341237409804,40.155423716625805,-120.901341237409810,40.055423716625803,"864",41866,"2017",2017/09/03 00:00:00.000,2017/09/04 00:00:00.000,2443.222173309522077,304924.807944827247411
-121.001341237409804,40.155423716625805,-120.901341237409810,40.055423716625803,"864",21683,"2020",2020/08/17 00:00:00.000,2020/12/03 00:00:00.000,395836.529097423539497,1290126680.807060003280640
-120.901341237409795,40.155423716625805,-120.801341237409801,40.055423716625803,"865",32290,"2004",2004/11/19 00:00:00.000,2004/11/19 00:00:00.000,1315.250945684851558,63632.490714526946249
-120.901341237409795,40.155423716625805,-120.801341237409801,40.055423716625803,"865",39614,"2013",2013/08/18 00:00:00.000,2013/11/04 00:00:00.000,2482.420916793386823,87275.903348942534649
-120.901341237409795,40.155423716625805,-120.801341237409801,40.055423716625803,"865",39615,"2013",2013/08/18 00:00:00.000,2013/09/06 00:00:00.000,1494.194175141037249,82521.050279843679164
-120.901341237409795,40.155423716625805,-120.801341237409801,40.055423716625803,"865",39616,"2013",2013/08/18 00:00:00.000,2013/11/04 00:00:00.000,3605.613104689652118,367895.708510293683503
-120.901341237409795,40.155423716625805,-120.801341237409801,40.055423716625803,"865",39618,"2013",2013/08/18 00:00:00.000,2013/11/04 00:00:00.000,7324.088684125077634,1359556.588756724726409
-120.901341237409795,40.155423716625805,-120.801341237409801,40.055423716625803,"865",21692,"2020",2020/08/17 00:00:00.000,2020/08/22 00:00:00.000,2073.729899739722441,153390.340645511954790
