OBJECTID,YEAR_,left,top,right,bottom,newID
38771,"2010",-120.201341237409792,41.955423716625809,-120.101341237409798,41.855423716625808,"87"
38772,"2010",-120.301341237409801,40.155423716625805,-120.201341237409807,40.055423716625803,"871"
38773,"2010",-120.301341237409801,39.855423716625808,-120.201341237409807,39.755423716625806,"994"
38774,"2010",-121.201341237409807,40.055423716625810,-121.101341237409812,39.955423716625809,"904"
38775,"2010",-121.101341237409798,40.055423716625810,-121.001341237409804,39.955423716625809,"905"
38776,"2010",-121.301341237409801,40.055423716625810,-121.201341237409807,39.955423716625809,"903"
38777,"2010",-117.001341237409804,33.755423716625806,-116.901341237409810,33.655423716625805,"4116"
38777,"2010",-116.901341237409795,33.755423716625806,-116.801341237409801,33.655423716625805,"4117"
38777,"2010",-117.001341237409804,33.655423716625805,-116.901341237409810,33.555423716625803,"4153"
38777,"2010",-116.901341237409795,33.655423716625805,-116.801341237409801,33.555423716625803,"4154"
38778,"2010",-117.301341237409801,33.555423716625810,-117.201341237409807,33.455423716625809,"4192"
38779,"2010",-117.101341237409798,33.955423716625809,-117.001341237409804,33.855423716625808,"4033"
38780,"2010",-117.401341237409795,33.855423716625808,-117.301341237409801,33.755423716625806,"4072"
38780,"2010",-117.401341237409795,33.755423716625806,-117.301341237409801,33.655423716625805,"4112"
38781,"2010",-117.201341237409792,33.755423716625806,-117.101341237409798,33.655423716625805,"4114"
38782,"2010",-117.601341237409798,33.955423716625809,-117.501341237409804,33.855423716625808,"4028"
38782,"2010",-117.501341237409804,33.955423716625809,-117.401341237409810,33.855423716625808,"4029"
38782,"2010",-117.601341237409798,33.855423716625808,-117.501341237409804,33.755423716625806,"4070"
38782,"2010",-117.501341237409804,33.855423716625808,-117.401341237409810,33.755423716625806,"4071"
38783,"2010",-117.001341237409804,33.555423716625810,-116.901341237409810,33.455423716625809,"4195"
38784,"2010",-117.101341237409798,34.055423716625810,-117.001341237409804,33.955423716625809,"3984"
38784,"2010",-117.101341237409798,33.955423716625809,-117.001341237409804,33.855423716625808,"4033"
38785,"2010",-117.501341237409804,34.055423716625810,-117.401341237409810,33.955423716625809,"3980"
38786,"2010",-116.901341237409795,34.055423716625810,-116.801341237409801,33.955423716625809,"3986"
38787,"2010",-117.001341237409804,33.755423716625806,-116.901341237409810,33.655423716625805,"4116"
38788,"2010",-117.701341237409792,33.955423716625809,-117.601341237409798,33.855423716625808,"4027"
38790,"2010",-117.001341237409804,33.655423716625805,-116.901341237409810,33.555423716625803,"4153"
38790,"2010",-116.901341237409795,33.655423716625805,-116.801341237409801,33.555423716625803,"4154"
38791,"2010",-117.201341237409792,33.655423716625805,-117.101341237409798,33.555423716625803,"4151"
38792,"2010",-117.101341237409798,33.755423716625806,-117.001341237409804,33.655423716625805,"4115"
38792,"2010",-117.001341237409804,33.755423716625806,-116.901341237409810,33.655423716625805,"4116"
38792,"2010",-117.101341237409798,33.655423716625805,-117.001341237409804,33.555423716625803,"4152"
38793,"2010",-116.701341237409792,34.055423716625810,-116.601341237409798,33.955423716625809,"3988"
38793,"2010",-116.701341237409792,33.955423716625809,-116.601341237409798,33.855423716625808,"4037"
38794,"2010",-116.901341237409795,33.755423716625806,-116.801341237409801,33.655423716625805,"4117"
38795,"2010",-117.401341237409795,33.855423716625808,-117.301341237409801,33.755423716625806,"4072"
38795,"2010",-117.401341237409795,33.755423716625806,-117.301341237409801,33.655423716625805,"4112"
38796,"2010",-119.901341237409795,35.055423716625810,-119.801341237409801,34.955423716625809,"3346"
38796,"2010",-119.901341237409795,34.955423716625809,-119.801341237409801,34.855423716625808,"3408"
38797,"2010",-121.701341237409807,38.155423716625805,-121.601341237409812,38.055423716625803,"1657"
38798,"2010",-121.901341237409795,37.955423716625809,-121.801341237409801,37.855423716625808,"1744"
38798,"2010",-122.001341237409804,37.855423716625808,-121.901341237409810,37.755423716625806,"1789"
38798,"2010",-121.901341237409795,37.855423716625808,-121.801341237409801,37.755423716625806,"1790"
38799,"2010",-121.701341237409807,37.855423716625808,-121.601341237409812,37.755423716625806,"1792"
38799,"2010",-121.601341237409798,37.855423716625808,-121.501341237409804,37.755423716625806,"1793"
38800,"2010",-121.201341237409807,37.355423716625808,-121.101341237409812,37.255423716625806,"2036"
38801,"2010",-121.401341237409795,41.055423716625810,-121.301341237409801,40.955423716625809,"463"
38802,"2010",-123.001341237409804,40.755423716625806,-122.901341237409810,40.655423716625805,"577"
38803,"2010",-122.601341237409798,41.955423716625809,-122.501341237409804,41.855423716625808,"63"
38804,"2010",-122.601341237409798,41.655423716625805,-122.501341237409804,41.555423716625803,"194"
38806,"2010",-122.701341237409807,41.755423716625806,-122.601341237409812,41.655423716625805,"151"
38807,"2010",-122.601341237409798,41.655423716625805,-122.501341237409804,41.555423716625803,"194"
38807,"2010",-122.501341237409804,41.655423716625805,-122.401341237409810,41.555423716625803,"195"
38808,"2010",-122.801341237409801,41.955423716625809,-122.701341237409807,41.855423716625808,"61"
38809,"2010",-122.601341237409798,41.555423716625810,-122.501341237409804,41.455423716625809,"236"
38810,"2010",-122.801341237409801,41.655423716625805,-122.701341237409807,41.555423716625803,"192"
38811,"2010",-119.101341237409798,34.355423716625808,-119.001341237409804,34.255423716625806,"3785"
38811,"2010",-119.101341237409798,34.255423716625806,-119.001341237409804,34.155423716625805,"3838"
38812,"2010",-118.901341237409795,34.255423716625806,-118.801341237409801,34.155423716625805,"3840"
39841,"2010",-120.901341237409795,37.255423716625806,-120.801341237409801,37.155423716625805,"2089"
39842,"2010",-120.901341237409795,37.355423716625808,-120.801341237409801,37.255423716625806,"2039"
40371,"2010",-118.801341237409801,36.655423716625805,-118.701341237409807,36.555423716625803,"2421"
40373,"2010",-118.801341237409801,36.855423716625808,-118.701341237409807,36.755423716625806,"2314"
40373,"2010",-118.701341237409792,36.855423716625808,-118.601341237409798,36.755423716625806,"2315"
40373,"2010",-118.701341237409792,36.755423716625806,-118.601341237409798,36.655423716625805,"2368"
40374,"2010",-119.501341237409804,37.755423716625806,-119.401341237409810,37.655423716625805,"1860"
40375,"2010",-119.601341237409798,37.955423716625809,-119.501341237409804,37.855423716625808,"1767"
40376,"2010",-119.801341237409801,38.055423716625810,-119.701341237409807,37.955423716625809,"1720"
40376,"2010",-119.701341237409792,38.055423716625810,-119.601341237409798,37.955423716625809,"1721"
40377,"2010",-119.701341237409792,37.955423716625809,-119.601341237409798,37.855423716625808,"1766"
40378,"2010",-116.201341237409792,33.955423716625809,-116.101341237409798,33.855423716625808,"4042"
40379,"2010",-119.001341237409804,34.155423716625805,-118.901341237409810,34.055423716625803,"3903"
40380,"2010",-116.901341237409795,36.455423716625809,-116.801341237409801,36.355423716625808,"2551"
38814,"2011",-120.601341237409798,38.755423716625806,-120.501341237409804,38.655423716625805,"1422"
38815,"2011",-118.701341237409792,34.655423716625805,-118.601341237409798,34.555423716625803,"3606"
38816,"2011",-118.801341237409801,34.655423716625805,-118.701341237409807,34.555423716625803,"3605"
38817,"2011",-118.401341237409795,34.655423716625805,-118.301341237409801,34.555423716625803,"3609"
38817,"2011",-118.401341237409795,34.555423716625810,-118.301341237409801,34.455423716625809,"3673"
38818,"2011",-118.401341237409795,34.655423716625805,-118.301341237409801,34.555423716625803,"3609"
38819,"2011",-117.801341237409801,34.355423716625808,-117.701341237409807,34.255423716625806,"3798"
38820,"2011",-118.001341237409804,34.555423716625810,-117.901341237409810,34.455423716625809,"3677"
38821,"2011",-119.701341237409792,35.355423716625808,-119.601341237409798,35.255423716625806,"3165"
38822,"2011",-119.401341237409795,38.355423716625808,-119.301341237409801,38.255423716625806,"1596"
38822,"2011",-119.301341237409801,38.355423716625808,-119.201341237409807,38.255423716625806,"1597"
38822,"2011",-119.401341237409795,38.255423716625806,-119.301341237409801,38.155423716625805,"1637"
38822,"2011",-119.301341237409801,38.255423716625806,-119.201341237409807,38.155423716625805,"1638"
38823,"2011",-119.501341237409804,35.255423716625806,-119.401341237409810,35.155423716625805,"3228"
38824,"2011",-118.501341237409804,35.655423716625805,-118.401341237409810,35.555423716625803,"2999"
38826,"2011",-118.501341237409804,35.455423716625809,-118.401341237409810,35.355423716625808,"3117"
38827,"2011",-119.901341237409795,35.355423716625808,-119.801341237409801,35.255423716625806,"3163"
38828,"2011",-119.701341237409792,35.255423716625806,-119.601341237409798,35.155423716625805,"3226"
38829,"2011",-119.401341237409795,35.055423716625810,-119.301341237409801,34.955423716625809,"3351"
38829,"2011",-119.101341237409798,35.055423716625810,-119.001341237409804,34.955423716625809,"3354"
38829,"2011",-119.101341237409798,34.955423716625809,-119.001341237409804,34.855423716625808,"3416"
38830,"2011",-117.301341237409801,34.355423716625808,-117.201341237409807,34.255423716625806,"3803"
38831,"2011",-117.201341237409792,34.355423716625808,-117.101341237409798,34.255423716625806,"3804"
38832,"2011",-117.301341237409801,34.355423716625808,-117.201341237409807,34.255423716625806,"3803"
38833,"2011",-116.901341237409795,33.955423716625809,-116.801341237409801,33.855423716625808,"4035"
38834,"2011",-117.501341237409804,34.455423716625809,-117.401341237409810,34.355423716625808,"3745"
38834,"2011",-117.501341237409804,34.355423716625808,-117.401341237409810,34.255423716625806,"3801"
38835,"2011",-117.501341237409804,34.355423716625808,-117.401341237409810,34.255423716625806,"3801"
38835,"2011",-117.501341237409804,34.255423716625806,-117.401341237409810,34.155423716625805,"3854"
38836,"2011",-117.101341237409798,34.155423716625805,-117.001341237409804,34.055423716625803,"3922"
38837,"2011",-117.001341237409804,34.155423716625805,-116.901341237409810,34.055423716625803,"3923"
38838,"2011",-116.601341237409798,33.855423716625808,-116.501341237409804,33.755423716625806,"4080"
38839,"2011",-116.801341237409801,33.655423716625805,-116.701341237409807,33.555423716625803,"4155"
38840,"2011",-116.901341237409795,33.955423716625809,-116.801341237409801,33.855423716625808,"4035"
38841,"2011",-117.201341237409792,34.455423716625809,-117.101341237409798,34.355423716625808,"3748"
38842,"2011",-118.401341237409795,37.255423716625806,-118.301341237409801,37.155423716625805,"2114"
38842,"2011",-118.301341237409801,37.255423716625806,-118.201341237409807,37.155423716625805,"2115"
38842,"2011",-118.401341237409795,37.155423716625805,-118.301341237409801,37.055423716625803,"2165"
38843,"2011",-117.201341237409792,34.155423716625805,-117.101341237409798,34.055423716625803,"3921"
38844,"2011",-118.401341237409795,37.155423716625805,-118.301341237409801,37.055423716625803,"2165"
38844,"2011",-118.301341237409801,37.155423716625805,-118.201341237409807,37.055423716625803,"2166"
38845,"2011",-117.301341237409801,34.455423716625809,-117.201341237409807,34.355423716625808,"3747"
38845,"2011",-117.201341237409792,34.455423716625809,-117.101341237409798,34.355423716625808,"3748"
38846,"2011",-118.301341237409801,36.955423716625809,-118.201341237409807,36.855423716625808,"2268"
38846,"2011",-118.201341237409792,36.955423716625809,-118.101341237409798,36.855423716625808,"2269"
38847,"2011",-120.901341237409795,35.955423716625809,-120.801341237409801,35.855423716625808,"2798"
38848,"2011",-121.201341237409807,36.055423716625810,-121.101341237409812,35.955423716625809,"2737"
38848,"2011",-121.101341237409798,36.055423716625810,-121.001341237409804,35.955423716625809,"2738"
38849,"2011",-121.001341237409804,36.055423716625810,-120.901341237409810,35.955423716625809,"2739"
38849,"2011",-120.901341237409795,36.055423716625810,-120.801341237409801,35.955423716625809,"2740"
38850,"2011",-121.001341237409804,36.255423716625806,-120.901341237409810,36.155423716625805,"2624"
38850,"2011",-121.001341237409804,36.155423716625805,-120.901341237409810,36.055423716625803,"2681"
38851,"2011",-121.001341237409804,36.355423716625808,-120.901341237409810,36.255423716625806,"2567"
38852,"2011",-121.101341237409798,35.955423716625809,-121.001341237409804,35.855423716625808,"2796"
38853,"2011",-121.001341237409804,36.355423716625808,-120.901341237409810,36.255423716625806,"2567"
38854,"2011",-121.301341237409801,36.455423716625809,-121.201341237409807,36.355423716625808,"2507"
38855,"2011",-120.801341237409801,36.255423716625806,-120.701341237409807,36.155423716625805,"2626"
38856,"2011",-121.001341237409804,36.155423716625805,-120.901341237409810,36.055423716625803,"2681"
38857,"2011",-121.701341237409807,36.955423716625809,-121.601341237409812,36.855423716625808,"2234"
38858,"2011",-121.301341237409801,36.255423716625806,-121.201341237409807,36.155423716625805,"2621"
38859,"2011",-121.601341237409798,36.855423716625808,-121.501341237409804,36.755423716625806,"2286"
38860,"2011",-121.401341237409795,36.955423716625809,-121.301341237409801,36.855423716625808,"2237"
38861,"2011",-120.801341237409801,35.955423716625809,-120.701341237409807,35.855423716625808,"2799"
38862,"2011",-120.901341237409795,35.955423716625809,-120.801341237409801,35.855423716625808,"2798"
38863,"2011",-121.501341237409804,36.755423716625806,-121.401341237409810,36.655423716625805,"2340"
38864,"2011",-120.601341237409798,36.055423716625810,-120.501341237409804,35.955423716625809,"2743"
38865,"2011",-121.201341237409807,36.455423716625809,-121.101341237409812,36.355423716625808,"2508"
38866,"2011",-121.101341237409798,36.755423716625806,-121.001341237409804,36.655423716625805,"2344"
38867,"2011",-120.901341237409795,35.955423716625809,-120.801341237409801,35.855423716625808,"2798"
38868,"2011",-121.301341237409801,39.655423716625805,-121.201341237409807,39.555423716625803,"1062"
38869,"2011",-121.501341237409804,39.855423716625808,-121.401341237409810,39.755423716625806,"982"
38870,"2011",-121.201341237409807,39.655423716625805,-121.101341237409812,39.555423716625803,"1063"
38871,"2011",-121.601341237409798,39.955423716625809,-121.501341237409804,39.855423716625808,"941"
38873,"2011",-117.101341237409798,34.555423716625810,-117.001341237409804,34.455423716625809,"3686"
38876,"2011",-117.101341237409798,34.655423716625805,-117.001341237409804,34.555423716625803,"3622"
38877,"2011",-114.601341237409798,32.855423716625808,-114.501341237409804,32.755423716625806,"4464"
38877,"2011",-114.501341237409790,32.855423716625808,-114.401341237409795,32.755423716625806,"4465"
38878,"2011",-118.301341237409801,35.455423716625809,-118.201341237409807,35.355423716625808,"3119"
38880,"2011",-117.401341237409795,33.855423716625808,-117.301341237409801,33.755423716625806,"4072"
38883,"2011",-117.601341237409798,35.455423716625809,-117.501341237409804,35.355423716625808,"3126"
38884,"2011",-116.701341237409792,33.955423716625809,-116.601341237409798,33.855423716625808,"4037"
38884,"2011",-116.601341237409798,33.955423716625809,-116.501341237409804,33.855423716625808,"4038"
38885,"2011",-116.501341237409804,32.755423716625806,-116.401341237409810,32.655423716625805,"4476"
38886,"2011",-117.001341237409804,33.555423716625810,-116.901341237409810,33.455423716625809,"4195"
38887,"2011",-117.601341237409798,33.855423716625808,-117.501341237409804,33.755423716625806,"4070"
38887,"2011",-117.601341237409798,33.755423716625806,-117.501341237409804,33.655423716625805,"4110"
38888,"2011",-120.701341237409807,39.055423716625810,-120.601341237409812,38.955423716625809,"1302"
38889,"2011",-120.301341237409801,38.755423716625806,-120.201341237409807,38.655423716625805,"1425"
38890,"2011",-120.301341237409801,38.755423716625806,-120.201341237409807,38.655423716625805,"1425"
38891,"2011",-120.501341237409804,38.855423716625808,-120.401341237409810,38.755423716625806,"1383"
38892,"2011",-120.301341237409801,38.855423716625808,-120.201341237409807,38.755423716625806,"1385"
38892,"2011",-120.201341237409792,38.855423716625808,-120.101341237409798,38.755423716625806,"1386"
38892,"2011",-120.301341237409801,38.755423716625806,-120.201341237409807,38.655423716625805,"1425"
38892,"2011",-120.201341237409792,38.755423716625806,-120.101341237409798,38.655423716625805,"1426"
38893,"2011",-120.501341237409804,39.055423716625810,-120.401341237409810,38.955423716625809,"1304"
38894,"2011",-120.701341237409807,38.955423716625809,-120.601341237409812,38.855423716625808,"1341"
38895,"2011",-120.501341237409804,38.855423716625808,-120.401341237409810,38.755423716625806,"1383"
38896,"2011",-120.401341237409795,38.555423716625810,-120.301341237409801,38.455423716625809,"1504"
38897,"2011",-120.401341237409795,38.755423716625806,-120.301341237409801,38.655423716625805,"1424"
38898,"2011",-119.401341237409795,36.755423716625806,-119.301341237409801,36.655423716625805,"2361"
38899,"2011",-120.501341237409804,36.255423716625806,-120.401341237409810,36.155423716625805,"2629"
38900,"2011",-120.501341237409804,36.255423716625806,-120.401341237409810,36.155423716625805,"2629"
38901,"2011",-120.401341237409795,36.355423716625808,-120.301341237409801,36.255423716625806,"2573"
38901,"2011",-120.401341237409795,36.255423716625806,-120.301341237409801,36.155423716625805,"2630"
38902,"2011",-120.301341237409801,36.155423716625805,-120.201341237409807,36.055423716625803,"2688"
38903,"2011",-120.501341237409804,36.155423716625805,-120.401341237409810,36.055423716625803,"2686"
38903,"2011",-120.401341237409795,36.155423716625805,-120.301341237409801,36.055423716625803,"2687"
38904,"2011",-119.501341237409804,37.155423716625805,-119.401341237409810,37.055423716625803,"2154"
38905,"2011",-120.801341237409801,36.755423716625806,-120.701341237409807,36.655423716625805,"2347"
38906,"2011",-120.501341237409804,36.055423716625810,-120.401341237409810,35.955423716625809,"2744"
38907,"2011",-120.101341237409798,35.955423716625809,-120.001341237409804,35.855423716625808,"2806"
38908,"2011",-119.501341237409804,36.955423716625809,-119.401341237409810,36.855423716625808,"2256"
38909,"2011",-119.401341237409795,36.955423716625809,-119.301341237409801,36.855423716625808,"2257"
38910,"2011",-120.301341237409801,36.255423716625806,-120.201341237409807,36.155423716625805,"2631"
38911,"2011",-124.201341237409807,42.055423716625810,-124.101341237409812,41.955423716625809,"2"
38912,"2011",-123.901341237409810,40.855423716625808,-123.801341237409801,40.755423716625806,"524"
38913,"2011",-124.301341237409801,40.255423716625806,-124.201341237409807,40.155423716625805,"789"
38914,"2011",-124.101341237409798,40.655423716625805,-124.001341237409804,40.555423716625803,"611"
38915,"2011",-118.601341237409798,37.355423716625808,-118.501341237409804,37.255423716625806,"2062"
38916,"2011",-122.701341237409807,41.355423716625808,-122.601341237409812,41.255423716625806,"321"
38917,"2011",-123.001341237409804,41.155423716625805,-122.901341237409810,41.055423716625803,"404"
38918,"2011",-119.101341237409798,35.855423716625808,-119.001341237409804,35.755423716625806,"2874"
38918,"2011",-119.001341237409804,35.855423716625808,-118.901341237409810,35.755423716625806,"2875"
38919,"2011",-120.001341237409804,35.555423716625810,-119.901341237409810,35.455423716625809,"3043"
38919,"2011",-119.901341237409795,35.555423716625810,-119.801341237409801,35.455423716625809,"3044"
38919,"2011",-120.001341237409804,35.455423716625809,-119.901341237409810,35.355423716625808,"3102"
38919,"2011",-119.901341237409795,35.455423716625809,-119.801341237409801,35.355423716625808,"3103"
38920,"2011",-118.601341237409798,35.455423716625809,-118.501341237409804,35.355423716625808,"3116"
38920,"2011",-118.701341237409792,35.355423716625808,-118.601341237409798,35.255423716625806,"3175"
38920,"2011",-118.601341237409798,35.355423716625808,-118.501341237409804,35.255423716625806,"3176"
38921,"2011",-118.601341237409798,35.255423716625806,-118.501341237409804,35.155423716625805,"3237"
38922,"2011",-118.901341237409795,35.855423716625808,-118.801341237409801,35.755423716625806,"2876"
38922,"2011",-118.901341237409795,35.755423716625806,-118.801341237409801,35.655423716625805,"2935"
38923,"2011",-118.801341237409801,35.555423716625810,-118.701341237409807,35.455423716625809,"3055"
38923,"2011",-118.901341237409795,35.455423716625809,-118.801341237409801,35.355423716625808,"3113"
38923,"2011",-118.801341237409801,35.455423716625809,-118.701341237409807,35.355423716625808,"3114"
38923,"2011",-118.701341237409792,35.455423716625809,-118.601341237409798,35.355423716625808,"3115"
38923,"2011",-118.601341237409798,35.455423716625809,-118.501341237409804,35.355423716625808,"3116"
38924,"2011",-118.701341237409792,35.355423716625808,-118.601341237409798,35.255423716625806,"3175"
38925,"2011",-118.501341237409804,35.155423716625805,-118.401341237409810,35.055423716625803,"3299"
38925,"2011",-118.501341237409804,35.055423716625810,-118.401341237409810,34.955423716625809,"3360"
38925,"2011",-118.401341237409795,35.055423716625810,-118.301341237409801,34.955423716625809,"3361"
38925,"2011",-118.401341237409795,34.955423716625809,-118.301341237409801,34.855423716625808,"3423"
38926,"2011",-118.801341237409801,35.355423716625808,-118.701341237409807,35.255423716625806,"3174"
38926,"2011",-118.701341237409792,35.355423716625808,-118.601341237409798,35.255423716625806,"3175"
38927,"2011",-118.801341237409801,35.255423716625806,-118.701341237409807,35.155423716625805,"3235"
38927,"2011",-118.901341237409795,35.155423716625805,-118.801341237409801,35.055423716625803,"3295"
38927,"2011",-118.801341237409801,35.155423716625805,-118.701341237409807,35.055423716625803,"3296"
38927,"2011",-118.701341237409792,35.155423716625805,-118.601341237409798,35.055423716625803,"3297"
38927,"2011",-118.801341237409801,35.055423716625810,-118.701341237409807,34.955423716625809,"3357"
38929,"2011",-118.601341237409798,35.455423716625809,-118.501341237409804,35.355423716625808,"3116"
38930,"2011",-119.301341237409801,35.055423716625810,-119.201341237409807,34.955423716625809,"3352"
38931,"2011",-118.401341237409795,35.355423716625808,-118.301341237409801,35.255423716625806,"3178"
38932,"2011",-119.001341237409804,35.055423716625810,-118.901341237409810,34.955423716625809,"3355"
38932,"2011",-119.001341237409804,34.955423716625809,-118.901341237409810,34.855423716625808,"3417"
38933,"2011",-118.601341237409798,35.355423716625808,-118.501341237409804,35.255423716625806,"3176"
38933,"2011",-118.501341237409804,35.355423716625808,-118.401341237409810,35.255423716625806,"3177"
38934,"2011",-119.201341237409792,35.055423716625810,-119.101341237409798,34.955423716625809,"3353"
38934,"2011",-119.101341237409798,35.055423716625810,-119.001341237409804,34.955423716625809,"3354"
38935,"2011",-119.001341237409804,35.555423716625810,-118.901341237409810,35.455423716625809,"3053"
38935,"2011",-118.901341237409795,35.555423716625810,-118.801341237409801,35.455423716625809,"3054"
38936,"2011",-118.901341237409795,35.655423716625805,-118.801341237409801,35.555423716625803,"2995"
38936,"2011",-119.001341237409804,35.555423716625810,-118.901341237409810,35.455423716625809,"3053"
38936,"2011",-118.901341237409795,35.555423716625810,-118.801341237409801,35.455423716625809,"3054"
38937,"2011",-118.901341237409795,35.855423716625808,-118.801341237409801,35.755423716625806,"2876"
38938,"2011",-119.001341237409804,35.855423716625808,-118.901341237409810,35.755423716625806,"2875"
38938,"2011",-118.901341237409795,35.855423716625808,-118.801341237409801,35.755423716625806,"2876"
38938,"2011",-119.001341237409804,35.755423716625806,-118.901341237409810,35.655423716625805,"2934"
38938,"2011",-118.901341237409795,35.755423716625806,-118.801341237409801,35.655423716625805,"2935"
38939,"2011",-119.001341237409804,35.655423716625805,-118.901341237409810,35.555423716625803,"2994"
38939,"2011",-119.001341237409804,35.555423716625810,-118.901341237409810,35.455423716625809,"3053"
38941,"2011",-119.201341237409792,35.055423716625810,-119.101341237409798,34.955423716625809,"3353"
38942,"2011",-118.501341237409804,33.455423716625809,-118.401341237409810,33.355423716625808,"4225"
38943,"2011",-118.501341237409804,34.855423716625808,-118.401341237409810,34.755423716625806,"3483"
38944,"2011",-118.601341237409798,34.155423716625805,-118.501341237409804,34.055423716625803,"3907"
38945,"2011",-118.101341237409798,34.755423716625806,-118.001341237409804,34.655423716625805,"3549"
38945,"2011",-118.001341237409804,34.755423716625806,-117.901341237409810,34.655423716625805,"3550"
38946,"2011",-118.001341237409804,34.755423716625806,-117.901341237409810,34.655423716625805,"3550"
38947,"2011",-118.401341237409795,34.555423716625810,-118.301341237409801,34.455423716625809,"3673"
38948,"2011",-118.901341237409795,34.155423716625805,-118.801341237409801,34.055423716625803,"3904"
38949,"2011",-118.901341237409795,34.155423716625805,-118.801341237409801,34.055423716625803,"3904"
38950,"2011",-118.301341237409801,34.555423716625810,-118.201341237409807,34.455423716625809,"3674"
38951,"2011",-118.301341237409801,34.755423716625806,-118.201341237409807,34.655423716625805,"3547"
38952,"2011",-118.301341237409801,34.755423716625806,-118.201341237409807,34.655423716625805,"3547"
38953,"2011",-118.401341237409795,34.755423716625806,-118.301341237409801,34.655423716625805,"3546"
38954,"2011",-118.801341237409801,34.155423716625805,-118.701341237409807,34.055423716625803,"3905"
38955,"2011",-118.401341237409795,34.855423716625808,-118.301341237409801,34.755423716625806,"3484"
38956,"2011",-118.801341237409801,34.055423716625810,-118.701341237409807,33.955423716625809,"3967"
38957,"2011",-118.601341237409798,34.855423716625808,-118.501341237409804,34.755423716625806,"3482"
38958,"2011",-117.801341237409801,34.755423716625806,-117.701341237409807,34.655423716625805,"3552"
38959,"2011",-117.701341237409792,34.455423716625809,-117.601341237409798,34.355423716625808,"3743"
38960,"2011",-118.401341237409795,34.755423716625806,-118.301341237409801,34.655423716625805,"3546"
38961,"2011",-118.201341237409792,34.555423716625810,-118.101341237409798,34.455423716625809,"3675"
38961,"2011",-118.101341237409798,34.555423716625810,-118.001341237409804,34.455423716625809,"3676"
38962,"2011",-118.101341237409798,34.755423716625806,-118.001341237409804,34.655423716625805,"3549"
38963,"2011",-118.701341237409792,34.155423716625805,-118.601341237409798,34.055423716625803,"3906"
38964,"2011",-118.601341237409798,34.855423716625808,-118.501341237409804,34.755423716625806,"3482"
38965,"2011",-117.901341237409795,34.655423716625805,-117.801341237409801,34.555423716625803,"3614"
38966,"2011",-118.301341237409801,34.555423716625810,-118.201341237409807,34.455423716625809,"3674"
38967,"2011",-118.401341237409795,34.555423716625810,-118.301341237409801,34.455423716625809,"3673"
38968,"2011",-122.101341237409798,38.355423716625808,-122.001341237409804,38.255423716625806,"1569"
38968,"2011",-122.001341237409804,38.355423716625808,-121.901341237409810,38.255423716625806,"1570"
38969,"2011",-122.301341237409801,38.755423716625806,-122.201341237409807,38.655423716625805,"1405"
38970,"2011",-123.101341237409798,38.555423716625810,-123.001341237409804,38.455423716625809,"1477"
38971,"2011",-119.801341237409801,34.855423716625808,-119.701341237409807,34.755423716625806,"3470"
38972,"2011",-120.201341237409792,35.055423716625810,-120.101341237409798,34.955423716625809,"3343"
38973,"2011",-119.801341237409801,34.555423716625810,-119.701341237409807,34.455423716625809,"3659"
38974,"2011",-120.101341237409798,34.955423716625809,-120.001341237409804,34.855423716625808,"3406"
38974,"2011",-120.101341237409798,34.855423716625808,-120.001341237409804,34.755423716625806,"3467"
38975,"2011",-119.001341237409804,34.855423716625808,-118.901341237409810,34.755423716625806,"3478"
38976,"2011",-120.001341237409804,34.755423716625806,-119.901341237409810,34.655423716625805,"3530"
38977,"2011",-120.001341237409804,34.855423716625808,-119.901341237409810,34.755423716625806,"3468"
38977,"2011",-119.901341237409795,34.855423716625808,-119.801341237409801,34.755423716625806,"3469"
38978,"2011",-120.201341237409792,35.055423716625810,-120.101341237409798,34.955423716625809,"3343"
38979,"2011",-119.001341237409804,34.855423716625808,-118.901341237409810,34.755423716625806,"3478"
38980,"2011",-119.101341237409798,34.955423716625809,-119.001341237409804,34.855423716625808,"3416"
38981,"2011",-119.001341237409804,34.855423716625808,-118.901341237409810,34.755423716625806,"3478"
38982,"2011",-120.801341237409801,41.055423716625810,-120.701341237409807,40.955423716625809,"469"
38983,"2011",-121.501341237409804,41.755423716625806,-121.401341237409810,41.655423716625805,"163"
38983,"2011",-121.501341237409804,41.655423716625805,-121.401341237409810,41.555423716625803,"205"
38984,"2011",-121.401341237409795,41.855423716625808,-121.301341237409801,41.755423716625806,"120"
38984,"2011",-121.401341237409795,41.755423716625806,-121.301341237409801,41.655423716625805,"164"
38985,"2011",-121.401341237409795,41.855423716625808,-121.301341237409801,41.755423716625806,"120"
38986,"2011",-123.101341237409798,39.855423716625808,-123.001341237409804,39.755423716625806,"966"
38987,"2011",-120.801341237409801,36.955423716625809,-120.701341237409807,36.855423716625808,"2243"
38987,"2011",-120.801341237409801,36.855423716625808,-120.701341237409807,36.755423716625806,"2294"
38988,"2011",-121.101341237409798,37.155423716625805,-121.001341237409804,37.055423716625803,"2138"
38989,"2011",-116.701341237409792,32.755423716625806,-116.601341237409798,32.655423716625805,"4474"
38990,"2011",-116.801341237409801,32.655423716625805,-116.701341237409807,32.555423716625803,"4501"
38994,"2011",-116.601341237409798,33.155423716625805,-116.501341237409804,33.055423716625803,"4345"
38994,"2011",-116.501341237409804,33.155423716625805,-116.401341237409810,33.055423716625803,"4346"
